newspaper_name,article_title,publication_date,change_id,change_content,change_timestamp,classification
srf.ch/news,UNO-Resolution für Gaza – UNO-Sicherheitsrat stimmt für US-Friedensplan – was das bedeutet,2025-11-18 07:04:38,,,,
srf.ch/news,Resolution für Gaza – Gaza-Resolution angenommen: Kommt nun endlich Frieden?,2025-11-18 07:12:42,9204,"--- Database Content\n
+++ Fetched Content\n
@@ -1,4 +1,5 @@\n
-
            18.11.2025, 07:04
        

Darum geht es: Der UNO-Sicherheitsrat hat eine Resolution zur Absicherung des Friedensplans für Gaza, die von US-Präsident Donald Trump vorgeschlagen wurde, mit 13 Stimmen bei zwei Enthaltungen angenommen. 
+Nun ist der Weg für die Umsetzung von Trumps Gazaplan vom UNO-Sicherheitsrat frei. 
+Doch die Umsetzung bleibt schwierig.


            18.11.2025, 07:04
        

Darum geht es: Der UNO-Sicherheitsrat hat eine Resolution zur Absicherung des Friedensplans für Gaza, die von US-Präsident Donald Trump vorgeschlagen wurde, mit 13 Stimmen bei zwei Enthaltungen angenommen. 
 Der Stimme enthalten haben sich Russland und China, weil im Plan – so ihre Begründung – die palästinensischen Interessen ungenügend berücksichtigt seien. 
 Angesichts der breiten Unterstützung auch durch befreundete Länder verzichteten sie am Ende aber auf ein Veto.

Was das nun bedeutet: Es gibt ein rechtlich verbindliches Mandat für die UNO in Gaza. 
 Der Gazastreifen wird künftig erst einmal von einem Komitee aus unpolitischen Fachleuten als Übergangsregierung verwaltet. ",2025-11-18 08:12:32.179428,content change
srf.ch/news,News aus den US Sports – Fiala und Kings verlieren – Niederhäuser erneut nicht eingesetzt,2025-11-18 07:40:52,,,,
srf.ch/news,Forderung der Krankenkasse – Swica stellt Kundin Mini-Rechnung von 5 Rappen zu,2025-11-18 07:46:18,,,,
srf.ch/news,Forderung der Krankenkasse – «Nie gesehen»: 5-Rappen-Rechnung der Swica führt zu Kopfschütteln,2025-11-18 07:59:30,9559,"--- Database Content\n
+++ Fetched Content\n
@@ -1,7 +1,7 @@\n
 Eine betagte Kundin soll einen Mini-Betrag begleichen. 
 Ein absurder Aufwand? 
 Die Krankenkasse verteidigt ihre Praxis.


Autor: 

Luca Fuchs




            18.11.2025, 07:46
        

Worum geht es? 
-Der Sohn einer Swica-Kundin staunte kürzlich über einen Rechnung an seine Mutter: Sie erhielt von der Krankenkasse eine Forderung in Höhe von lediglich 5 Rappen. 
+Der Sohn einer Swica-Kundin staunte kürzlich über eine Rechnung an seine Mutter: Sie erhielt von der Krankenkasse eine Forderung in Höhe von lediglich 5 Rappen. 
 Es handelte sich um eine E-Bill-Rechnung, welche direkt im Online-Banking angezeigt wurde. 
 Der Sohn der 97-Jährigen ist perplex: «Ich habe noch niemals eine Rechnung in der Höhe von 5 Rappen gesehen», sagt er im SRF-Konsumentenmagazin «Espresso». 
 Er habe deshalb beim Kundendienst nachgefragt. ",2025-11-18 09:32:57.987215,typo
srf.ch/news,– «Nie gesehen»: 5-Rappen-Rechnung der Swica führt zu Kopfschütteln,2025-11-18 07:59:30,10670,"--- Database Content\n
+++ Fetched Content\n
@@ -17,7 +17,7 @@\n
 Das Ganze sei günstiger, als solche Forderungen zu einer nächsten Abrechnung zu addieren. 
 Zur Reklamation des Kunden heisst es: Solche Kleinstrechnungen seien eine Ausnahme. 
 Andere Kundinnen und Kunden hätten sich nicht darüber beschwert. 
-Eine solche Forderung führe bei ihnen zu keinem Mehraufwand.



Wie gehen andere Krankenkassen vor? 
+Eine solche Forderung führe bei ihnen zu keinem Mehraufwand.



Wie gehen andere Krankenkassen bei E-Bill-Rechnungen vor? 
 SRF hat bei verschiedenen Krankenkassen nachgefragt. 
 Nebst der Swica verrechnet nur die Concordia solche Kleinstbeträge direkt weiter. 
 Andere grosse Kassen wie Visana oder Helsana informieren die Kundinnen und Kunden zwar über die Kosten. ",2025-11-18 13:22:38.505313,typo
srf.ch/news,Neu im Stream – «Pluribus»: Die neue Serie vom Macher von «Breaking Bad» ist da,2025-11-18 08:08:07,10441,"--- Database Content\n
+++ Fetched Content\n
@@ -1,6 +1,6 @@\n
 Ein Alienvirus sorgt für weltweite Schwarmintelligenz – und nur eine Frau hält dagegen. 
 Die Science-Fiction-Serie von Vince Gilligan stellt die Frage: Ist Individualität wirklich so wichtig, wie immer geglaubt wird?


Autor: 

Enno Reins




            18.11.2025, 08:08
        

Man kennt das: Man geht auf eine Party, wo man niemanden kennt und wenn es schlecht läuft, wird es ein sehr einsamer Abend, obwohl man von Menschen umgeben ist. 
- So ähnlich geht es der Heldin der Science-Fiction-Serie «Pluribis».

Als die Bestseller-Autorin Carol Sturka mit ihrer Freundin Helen nach einer Lesereise einen Zwischenstopp in einer Bar macht, passiert es: Helen und die anderen Gäste verfallen in Krämpfe, sind nicht ansprechbar. 
+So ähnlich geht es der Heldin der Science-Fiction-Serie «Pluribis».

Als die Bestseller-Autorin Carol Sturka mit ihrer Freundin Helen nach einer Lesereise einen Zwischenstopp in einer Bar macht, passiert es: Helen und die anderen Gäste verfallen in Krämpfe, sind nicht ansprechbar. 
 Nur Carol ist nicht betroffen. 
 

Helen stirbt, die anderen Menschen erwachen nach kurzer Zeit und verhalten sich seltsam ruhig. 
 Carol flieht mit der Leiche ihrer Freundin nach Hause.

Es stellt sich heraus: Die Menschheit hat sich durch einen ausserirdischen Virus in ein Kollektiv mit Schwarmintelligenz verwandelt. ",2025-11-18 12:42:51.256848,typo
srf.ch/news,Mutige Mädchen weltweit – Girls don’t cry,2025-11-18 08:45:12,,,,
srf.ch/news,Analyse von Energiestiftung – Aufhebung von AKW-Neubauverbot verzögert Energiewende,2025-11-18 09:08:02,,,,
srf.ch/news,Analyse von Energiestiftung – Vage Aussicht auf neue AKW bremst Investitionen in Erneuerbare,2025-11-18 09:08:02,,,,
srf.ch/news,"Ein Jahr nach SNB-Abgang – Ex-SNB-Präsident Jordan zu UBS, CS-Aus und Wirtschaftslage",2025-11-18 09:28:36,9822,"--- Database Content\n
+++ Fetched Content\n
@@ -7,18 +7,15 @@\n
 Die Politik könne nur die Rahmenbedingungen ändern, etwa Handelshemmnisse ab- oder aufbauen, betont Jordan. 
 Die Handelsbilanz sei jedoch das Resultat von Entscheidungen von Unternehmen und Individuen: «Das kann man nicht dirigistisch genau definieren.»

Zur UBS: Die «Financial Times» schreibt am Montag, UBS-Präsident Colm Kelleher habe mit dem US-Finanzminister konkrete Umzugspläne in die USA besprochen. 
 Ob ein Wegzug der Grossbank realistisch ist, könne er nicht beurteilen, sagt Jordan. 
-«Wichtig ist, dass man nicht mit solchen Drohungen kommt». 
-Es brauche einen sachlichen Dialog zwischen Bund und Bank über die Eigenkapital-Vorschriften, ohne Emotionen. 
+«Wichtig ist, dass man nicht mit solchen Drohungen kommt.» Es brauche einen sachlichen Dialog zwischen Bund und Bank über die Eigenkapital-Vorschriften, ohne Emotionen. 
 Es brauche Stabilität auf der einen Seite, einen entwicklungsfähigen Finanzsektor auf der anderen. 
 «Das ist nicht nur für die UBS und den Finanzsektor wichtig, sondern für die gesamte Wirtschaft.»

Thomas Jordan hat während seiner 17 Jahre im SNB-Direktorium, davon zwölf als Präsident, zahlreiche Krisen erlebt.



Zur schwachen Wirtschaft: Im dritten Quartal ist die Schweizer Wirtschaft um 0.5 Prozent geschrumpft gegenüber dem Vorquartal – auch wegen der US-Zölle. 
 «Die Schweiz hatte schon lange nicht mehr ein so schwaches Wachstum», resümiert Jordan. 
 Mit dem neuen Zoll-Deal erwartet er aber, dass es 2026 wieder aufwärts geht.

Zum CS-Aus: Kritiker werfen Jordan vor, er hätte damals grösser denken und die Credit Suisse retten können – ganz im Sinne von «whatever it takes», wie Mario Draghi in der Euro-Krise den Euro gerettet hatte. 
-Jordan entgegnet: «Draghi sagte das nicht über eine Bank, sondern über seine Währung». 
-Blieb die SNB zu eng kleben an den gesetzlichen Leitplanken? 
+Jordan entgegnet: «Draghi sagte das nicht über eine Bank, sondern über seine Währung.» Blieb die SNB zu eng an den gesetzlichen Leitplanken kleben? 
 «Das sind keine guten Aussagen. 
-Die SNB muss sich immer an die gesetzlichen Leitplanken halten». 
-Die aktuellen Streitigkeiten um die AT1-Anleihen zeigten, was passieren könne, wenn man sich aufs Glatteis begibt.

Zu seinem Abgang bei der SNB: Viele waren damals überrascht. 
+Die SNB muss sich immer an die gesetzlichen Leitplanken halten.» Die aktuellen Streitigkeiten um die AT1-Anleihen zeigten, was passieren könne, wenn man sich aufs Glatteis begibt.

Zu seinem Abgang bei der SNB: Viele waren damals überrascht. 
 Er sei nicht gegangen, weil er genug von der Belastung hatte, sagt Jordan. 
-«Für mich war es wichtig, dann aufzuhören, wenn die Leute sagen: ‘es ist gut, dass er noch da ist' – und nicht dann, wenn es zu spät ist.» Folgte auf den Abgang das Loch? 
+«Für mich war es wichtig, dann aufzuhören, wenn die Leute sagen: ‹es ist gut, dass er noch da ist› – und nicht dann, wenn es zu spät ist.» Folgte auf den Abgang das Loch? 
 «Ich kann mich gut für Neues begeistern», sagt Jordan, der heute im Verwaltungsrat der Zürich-Versicherungen sitzt. 
 Es sei ihm nie um Macht gegangen, sondern stets darum, das Mandat richtig zu erfüllen.


                            «Eco Talk», 17.11.2025, 22.25 Uhr
                                                

Zinsentscheid

Erfolgreiches Geschäftsjahr

Zinssenkung zum Rücktritt

Nachfolge von Thomas Jordan

Schweizer Geldpolitik",2025-11-18 10:32:52.062472,content change
srf.ch/news,– Für die Nati geht es in Pristina auch um den «WM-Titel»,2025-11-18 09:34:04,,,,
srf.ch/news,Inoffizielle Fussball-WM – Für die Nati geht es in Pristina auch um den «WM-Titel»,2025-11-18 09:34:04,9782,"--- Database Content\n
+++ Fetched Content\n
@@ -3,7 +3,7 @@\n
 Im Kosovo darf sie sich eine Niederlage mit bis zu 5 Toren Differenz erlauben und löst das Ticket für die Endrunde 2026 trotzdem.

Ein Sieg in Pristina ist also nicht nötig, um das grosse Ziel zu erreichen. 
 Falls sich die Nati aber durchsetzt, darf sie sich Weltmeister nennen. 
 Inoffizieller Weltmeister.

Bei den «Unofficial Football World Championships» – kurz UFWC – wird der Weltmeister nicht am im Vierjahresrhythmus stattfindenden Fifa-Turnier, sondern fortlaufend ermittelt. 
-Die Sache funktioniert folgendermassen: 

Wenn sich der amtierende Titelträger für eine Fifa-WM qualifiziert, ist nach dem Turnier der offizielle Weltmeister auch der inoffizielle Weltmeister. 
+Die Sache funktioniert folgendermassen: 

Wenn sich der amtierende Titelträger für eine Fifa-WM qualifiziert, ist nach dem Turnier der offizielle Weltmeister in der Regel auch der inoffizielle Weltmeister. 
 Das war letztmals 2022 der Fall. 
 Damals reiste Kroatien als inoffizieller Weltmeister nach Katar und verlor im Halbfinal gegen Argentinien. 
 Der spätere Weltmeister verteidigte seinen UFWC-Titel bis November 2023 und einem 0:2 gegen Uruguay.

Die Schweiz hatte den Titel in der Vergangenheit schon sechsmal inne. 
@@ -13,4 +13,4 @@\n
 Doch weder im Juni an der EM-Endrunde 2021 (0:3) noch 3 Monate später in der WM-Quali (0:0) konnte sie Italien bezwingen.

In Pristina hat die Equipe von Murat Yakin nun die nächste Chance, zum 7. 
 Mal den UFWC-Thron zu besteigen. 
 Der Kosovo ist seit dem 2:0 gegen Schweden im September «Weltmeister» und hat den Titel seither dreimal verteidigt. 
-Zuletzt beim 2:0 in Slowenien.

 

 


                            SRF zwei, Sportpanorama, 16.11.2025, 18:00 Uhr
                ;                                         
                        rek
                    
+Zuletzt beim 2:0 in Slowenien.

 


                            SRF zwei, Sportpanorama, 16.11.2025, 18:00 Uhr
                ;                                         
                        rek
                    ",2025-11-18 10:22:42.420692,typo
srf.ch/news,Kulturnews in Kurzform – Tiktoker hängen kurzzeitig eigenes Bild im Louvre auf,2025-11-18 09:39:45,,,,
srf.ch/news,Kulturnews in Kurzform – Mit Lego-Rahmen: Tiktoker tricksen Louvre aus,2025-11-18 09:39:45,,,,
srf.ch/news,Neue Erhebung des BFS – Rohstoffbranche für die Schweiz fast so wichtig wie der Tourismus,2025-11-18 10:37:16,,,,
srf.ch/news,Neue Erhebung des BFS – Rohstoffbranche fast so bedeutend wie der Tourismus,2025-11-18 10:37:16,10551,"--- Database Content\n
+++ Fetched Content\n
@@ -1,13 +1,19 @@\n
-
            18.11.2025, 10:37
        

Der Anteil der im Rohstoffhandel tätigen Unternehmen am Bruttoinlandprodukt beträgt damit 2.3 Prozent. 
-Dies mag nach wenig klingen. 
-Allerdings ist der Rohstoffhandel damit nicht weit weg vom Tourismus, dessen Wertschöpfung kürzlich vom BFS auf 23.8 Milliarden geschätzt wurde. 
-Dieser kommt damit auf einen Anteil von 2.9 Prozent. 
+
            18.11.2025, 10:37
        

Der Anteil der im Rohstoffhandel tätigen Unternehmen am Bruttoinlandprodukt beträgt laut BFS 2.3 Prozent. 
+Damit ist er nicht weit weg vom Tourismus, dessen Wertschöpfung kürzlich vom BFS auf 23.8 Milliarden geschätzt wurde. 
 

An die ganz grossen Branchen kommt der Rohstoffhandel aber nicht heran. 
-So bezifferte der Pharmaverband Interpharma die Wertschöpfung seiner Branche kürzlich auf knapp 75 Milliarden, was einem Anteil von knapp 10 Prozent entspreche. 
-

Eine geografische Analyse der Daten zeige eine eigentliche Ballung des Rohstoffhandels in Genf und Zug. 
-In den beiden Kantonen sei eine Vielzahl von Akteuren tätig, darunter mehrere der weltweit grössten Händler, so das Communiqué des BFS. 
-

Die in diesen beiden Kantonen ansässigen Unternehmen erwirtschafteten 58.4 und 27 Prozent der gesamten Wertschöpfung. 
-Darauf folgen mit deutlichem Abstand Firmen in der Waadt (6.5 Prozent), im Tessin (3.6 Prozent) und in Zürich (2.3 Prozent). 
-

Das BFS ermittelte die Zahlen im Auftrag des Bundesrats erstmals. 
-Ein Vorjahresvergleich ist daher noch nicht möglich. 
-


                            SRF 4 News, 18.11.2025, 10 Uhr
                ;                                         
                        awp/zero;lehl;brus
                    

Viel Gewinn, schlechter Ruf

Kaffeeland Schweiz
+So bezifferte der Pharmaverband Interpharma die Wertschöpfung seiner Branche kürzlich auf knapp 75 Milliarden, was einem Anteil von knapp zehn Prozent entspreche.

Die grossen Rohstoffhändler kennt man: Glencore, Trafigura, Mercuria oder Cargill heissen sie. 
+Doch in Genf und Zug gibt es auch zahlreiche kleinere Händler. 
+Zu denen wollte der Bundesrat mehr wissen, um damit «verlässliche Aussagen zur Bedeutung des Rohstoffhandels für die Schweiz» machen zu können. 
+

Denn seit der russischen Militäraggression gegen die Ukraine habe die innen- und aussenpolitische Bedeutung des Sektors zugenommen.

Das BFS hat dazu die Einträge in den Handelsregistern untersucht: Es sind rund 400 Schweizer Rohstoffhändler, die mindestens drei Personen beschäftigen und zum Kern der Branche gehören. 
+Das heisst, sie kaufen und verkaufen hauptsächlich Rohstoffe und Rohstoff-Finanzprodukte. 
+

Nicht mitgezählt hat das BFS spezialisierte Anwältinnen und Banker, die das Geschäft der Rohstofffirmen überhaupt erst ermöglichen. 
+Auch Logistik- und Transportunternehmen, wie zum Beispiel die weltweit grösste Container-Reederei MSC sowie Firmen, die hauptsächlich Rohstoffe raffinieren, sind in der Aufstellung nicht erfasst.

Damit ist die Definition recht eng gefasst, was auch erklärt, warum die Rohstoffbranche «nur» 19.2 Milliarden Franken zum Bruttoinlandprodukt beiträgt. 
+Frühere Schätzungen gingen von fast doppelt so viel aus.

Die 400 Rohstoffhändler erzielen 40 Prozent der Wertschöpfung mit Brennstoffen und Öl, 33 Prozent mit Erzen – also Gold, Kupfer und anderen Metallen. 
+Viel weniger bedeutsam sind Agrarprodukte wie Futtermittel und Getreide, Kaffee und Kakao. 
+Chemische Erzeugnisse machen nur rund fünf Prozent der Wertschöpfung aus.

Der grösste Teil der Unternehmen hat ihren Sitz in Genf, gefolgt von Zug. 
+In Zug wird 27 Prozent der Wertschöpfung geschaffen, in Genf 60 Prozent. 
+

Mit der Wertschöpfung werden die Löhne und das für den Handel notwendige Kapital bezahlt. 
+Ein grosser Teil fällt aber auch als Gewinn an. 
+Das wiederum generiert hohe Steuererträge: Die Genfer Finanzministerin sagte im Frühling gegenüber Radio SRF, dass rund die Hälfte der Unternehmenssteuern aus dem internationalen Handel stammten. 
+

Auch für den Bund sind die Steuern aus Genf wichtig und offenbar immer wieder unerwartet hoch: Im Februar bedankte sich Bundesrätin Karin Keller-Sutter für den Geldsegen aus Genf. 
+Und letzte Woche hat die Finanzkommission des Ständerats darüber beraten, wie die offenbar erneut unerwartet zusätzlichen 300 Millionen Franken aus Genf verwendet werden sollen.

Das Bundesamt für Statistik wird die Rohstoffbranche auch in den nächsten zwei Jahren genauer untersuchen, dann läuft das Mandat des Bundesrats aus.


                            SRF 4 News, 18.11.2025, 11:00 Uhr
                ;                                         
                        awp/meun;snep;lehl
                    

Bergbau- und Rohstoffkonzern

Viel Gewinn, schlechter Ruf

Trafigura vor Gericht

Kaffeeland Schweiz",2025-11-18 13:03:31.630209,content change
